23100;00003;00015;08002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00015;08003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00046;14001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00015;15001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;20001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;20002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;20003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;20004;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;20005;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00012;21001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00012;21002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;21003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;21004;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;21005;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;21006;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;21007;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;21008;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;23001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;23002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;23003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00005;23004;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00012;25001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00012;25002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00012;25003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00012;25004;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00046;25005;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00182;29001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00182;29002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00008;29003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29004;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29005;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29006;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29007;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29008;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00008;29009;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00008;29010;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29011;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29012;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00008;29013;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00008;29014;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29015;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29016;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00008;29017;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00008;29018;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29019;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29020;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00008;29021;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00008;29022;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29023;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29024;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;29025;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;29026;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29027;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00181;29028;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00006;29029;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00006;29030;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30004;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30005;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30006;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30007;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30008;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30009;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30010;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30011;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30012;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30013;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30014;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30015;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30016;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30017;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30018;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30019;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30020;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;30021;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00182;31001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00182;31002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00182;31003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;32001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;32002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;32003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;32004;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;32005;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;32006;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;32007;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;32008;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;32009;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;33001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;34001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;34002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;34003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;34004;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35004;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35005;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35006;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35007;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35008;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35009;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35010;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35011;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35012;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35013;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35014;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35015;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35016;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35017;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35018;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35019;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35020;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35021;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35022;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35023;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35024;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35025;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35026;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35027;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35028;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35029;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35030;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35031;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35032;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35033;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35034;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35035;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35036;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35037;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35038;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35039;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00182;35040;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35041;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35042;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35043;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35044;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35045;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35046;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35047;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35048;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35049;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35050;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35051;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35052;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35053;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35054;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35055;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35056;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35057;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35058;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35059;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35060;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35061;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35062;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35063;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35064;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35065;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35066;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35067;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35068;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35069;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35070;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35071;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35072;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35073;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35074;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35075;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35076;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35077;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35078;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35079;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00001;35080;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00001;35081;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35082;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00001;35083;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00001;35084;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00001;35085;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00001;35086;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35087;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35088;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35089;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35090;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35091;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35092;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35093;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35094;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35095;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35096;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35097;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35098;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35099;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35100;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35101;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35102;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35103;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35104;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35105;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35106;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35107;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35108;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35109;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35110;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35111;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35112;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35113;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35114;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00013;35115;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36004;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36005;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36006;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36007;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36008;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36009;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36010;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36011;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36012;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36013;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36014;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36015;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36016;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36017;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36018;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36019;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36020;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36021;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36022;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36023;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36024;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36025;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36026;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36027;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36028;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00014;36029;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00014;36030;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00014;36031;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00014;36032;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36033;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36034;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00014;36035;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00014;36036;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00014;36037;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00014;36038;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36039;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36040;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36041;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36042;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36043;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36044;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36045;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36046;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36047;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36048;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36049;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36050;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36051;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36052;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36053;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00014;36054;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00065;36055;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37001;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37002;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37003;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37004;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37005;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37006;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37007;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37008;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37009;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37010;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37011;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37012;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37013;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37014;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37015;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37016;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37017;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37018;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37019;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37020;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37021;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37022;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37023;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37024;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
23100;00003;00017;37025;2010-01-01;9999-12-31;2019-12-12;2020-01-23;3
